customerId,cohort_month,first_order_date,last_order_date,total_orders,total_revenue,avg_order_value,first_order_channel,first_order_amount,last_order_channel,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment,value_tier,behaviour_state,channel_group
67638750.9021490779,12,2020-12-18 16:07:15.261898 UTC,2020-12-18 16:07:15.261898 UTC,1,9.1e-05,9.1e-05,(direct),9.1e-05,(direct),2,2,2,222,Hibernating,Gold,At Risk,Direct
41509908.7423660369,1,2021-01-15 06:06:57.571322 UTC,2021-01-15 06:06:57.571322 UTC,1,0.000164,0.000164,google,0.000164,google,1,2,1,121,Hibernating,Gold,New,Search (Paid/Organic)
6734225.7234108378,12,2020-12-16 17:36:04.022115 UTC,2020-12-16 17:36:04.022115 UTC,1,9.1e-05,9.1e-05,(direct),9.1e-05,(direct),2,2,2,222,Hibernating,Gold,At Risk,Direct
8563672023.4470210271,12,2020-12-20 10:24:05.335882 UTC,2020-12-20 10:24:05.335882 UTC,1,9.1e-05,9.1e-05,<Other>,9.1e-05,<Other>,2,2,2,222,Hibernating,Gold,At Risk,Other / Unknown
45048252.2420963640,12,2020-12-25 03:43:31.74242 UTC,2020-12-25 03:43:31.74242 UTC,1,9.1e-05,9.1e-05,<Other>,9.1e-05,<Other>,2,2,2,222,Hibernating,Gold,At Risk,Other / Unknown
18999567.7932809446,1,2021-01-25 21:17:01.830729 UTC,2021-01-25 21:17:01.830729 UTC,1,9.1e-05,9.1e-05,<Other>,9.1e-05,<Other>,2,2,2,222,Hibernating,Gold,New,Other / Unknown
4271969.9589215341,12,2020-12-11 22:58:55.819729 UTC,2020-12-11 22:58:55.819729 UTC,1,9.1e-05,9.1e-05,<Other>,9.1e-05,<Other>,2,2,2,222,Hibernating,Gold,At Risk,Other / Unknown
23684852.7409567673,11,2020-11-17 21:25:09.230242 UTC,2020-11-17 21:25:09.230242 UTC,1,9.1e-05,9.1e-05,<Other>,9.1e-05,<Other>,2,2,2,222,Hibernating,Gold,At Risk,Other / Unknown
9507289116.7685282362,1,2021-01-16 07:56:26.818409 UTC,2021-01-16 07:56:26.818409 UTC,1,9.1e-05,9.1e-05,<Other>,9.1e-05,<Other>,2,2,2,222,Hibernating,Gold,New,Other / Unknown
6424047.8666679089,11,2020-11-17 07:10:06.47671 UTC,2020-11-17 07:10:06.47671 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
12152291.1519358530,11,2020-11-28 02:02:40.952017 UTC,2020-11-28 02:02:40.952017 UTC,1,0.000165,0.000165,<Other>,0.000165,<Other>,1,2,1,121,Hibernating,Gold,At Risk,Other / Unknown
93208681.4784997969,1,2021-01-13 08:43:58.806537 UTC,2021-01-13 08:43:58.806537 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
77327517.5603080726,1,2021-01-19 21:22:58.415528 UTC,2021-01-19 21:22:58.415528 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
1919550.7510296150,12,2020-12-15 00:32:11.190586 UTC,2020-12-15 00:32:11.190586 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
2042749.4699501738,11,2020-11-11 16:32:47.58481 UTC,2020-11-11 16:32:47.58481 UTC,1,0.000165,0.000165,(direct),0.000165,(direct),1,2,1,121,Hibernating,Gold,At Risk,Direct
58568906.5092468761,11,2020-11-24 14:16:04.584828 UTC,2020-11-24 14:16:04.584828 UTC,1,9e-05,9e-05,(data deleted),9e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
47123059.7487136972,12,2020-12-14 22:43:28.666729 UTC,2020-12-14 22:43:28.666729 UTC,1,9e-05,9e-05,<Other>,9e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
44200284.5307032834,1,2021-01-20 09:19:14.286236 UTC,2021-01-20 09:19:14.286236 UTC,1,9e-05,9e-05,<Other>,9e-05,<Other>,2,2,2,222,Hibernating,Silver,New,Other / Unknown
65163016.2468447960,12,2020-12-17 11:02:14.111013 UTC,2020-12-17 11:02:14.111013 UTC,1,0.000166,0.000166,(direct),0.000166,(direct),1,2,1,121,Hibernating,Gold,At Risk,Direct
3880842.7234357285,12,2020-12-12 17:30:50.39128 UTC,2020-12-12 17:30:50.39128 UTC,1,9e-05,9e-05,<Other>,9e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
14297973.3454104875,12,2020-12-11 04:04:39.867531 UTC,2020-12-11 04:04:39.867531 UTC,1,9e-05,9e-05,<Other>,9e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
48517782.6581183636,11,2020-11-06 04:02:22.125468 UTC,2020-11-06 04:02:22.125468 UTC,1,9e-05,9e-05,<Other>,9e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
1773468.6321288380,12,2020-12-28 15:48:00.771022 UTC,2020-12-28 15:48:00.771022 UTC,1,0.000166,0.000166,(direct),0.000166,(direct),1,2,1,121,Hibernating,Gold,At Risk,Direct
33727882.2877204595,12,2020-12-12 09:21:51.848333 UTC,2020-12-12 09:21:51.848333 UTC,1,9e-05,9e-05,(data deleted),9e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
1131754.5265277968,11,2020-11-28 14:04:34.231881 UTC,2020-11-28 14:04:34.231881 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
1442181.1876979854,11,2020-11-15 04:05:33.815553 UTC,2020-11-15 04:05:33.815553 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
11429624.0505703180,12,2020-12-15 18:37:53.128049 UTC,2020-12-15 18:37:53.128049 UTC,1,9e-05,9e-05,google,9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
10092926.3786306416,1,2021-01-22 05:37:36.871176 UTC,2021-01-22 05:37:36.871176 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
4951824232.2987874402,12,2020-12-09 09:08:35.456694 UTC,2020-12-09 09:08:35.456694 UTC,1,0.000166,0.000166,google,0.000166,google,1,2,1,121,Hibernating,Gold,At Risk,Search (Paid/Organic)
73122682.2269869827,12,2020-12-18 18:56:56.809925 UTC,2020-12-18 18:56:56.809925 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
69008080.7918925068,11,2020-11-04 12:10:06.03611 UTC,2020-11-04 12:10:06.03611 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
3702643.5920822410,12,2020-12-19 20:55:20.606705 UTC,2020-12-19 20:55:20.606705 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
3448681.1233457247,1,2021-01-22 04:47:50.766646 UTC,2021-01-22 04:47:50.766646 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
6667186.4705493952,12,2020-12-16 03:27:32.144736 UTC,2020-12-16 03:27:32.144736 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
11352452.9423487904,1,2021-01-23 13:03:04.560219 UTC,2021-01-23 13:03:04.560219 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
9158325.4927360836,1,2021-01-07 21:29:46.337225 UTC,2021-01-07 21:29:46.337225 UTC,1,9e-05,9e-05,(direct),9e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
56969245.0794104270,11,2020-11-25 08:08:45.864889 UTC,2020-11-25 08:08:45.864889 UTC,1,8.9e-05,8.9e-05,shop.googlemerchandisestore.com,8.9e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,At Risk,Internal / Self Referral
6273742.7608658637,11,2020-11-25 03:49:40.060006 UTC,2020-11-25 03:49:40.060006 UTC,1,8.9e-05,8.9e-05,(data deleted),8.9e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
86074018.9561167077,1,2021-01-20 10:10:29.704597 UTC,2021-01-20 10:10:29.704597 UTC,1,8.9e-05,8.9e-05,<Other>,8.9e-05,<Other>,2,2,2,222,Hibernating,Silver,New,Other / Unknown
64742452.6990095471,12,2020-12-06 08:36:45.62914 UTC,2020-12-06 08:36:45.62914 UTC,1,8.9e-05,8.9e-05,<Other>,8.9e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
47875006.0956034934,1,2021-01-20 08:33:07.009556 UTC,2021-01-20 08:33:07.009556 UTC,1,8.9e-05,8.9e-05,<Other>,8.9e-05,<Other>,2,2,2,222,Hibernating,Silver,New,Other / Unknown
24006366.1954329758,11,2020-11-26 20:06:00.283795 UTC,2020-11-26 20:06:00.283795 UTC,1,8.9e-05,8.9e-05,google,8.9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
11651833.7671554272,1,2021-01-20 03:11:02.086683 UTC,2021-01-20 03:11:02.086683 UTC,1,8.9e-05,8.9e-05,<Other>,8.9e-05,<Other>,2,2,2,222,Hibernating,Silver,New,Other / Unknown
55551865.7737301653,1,2021-01-18 07:47:28.761312 UTC,2021-01-18 07:47:28.761312 UTC,1,8.9e-05,8.9e-05,(direct),8.9e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
1521415006.8547838009,1,2021-01-25 01:57:38.305585 UTC,2021-01-25 01:57:38.305585 UTC,1,8.9e-05,8.9e-05,shop.googlemerchandisestore.com,8.9e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,New,Internal / Self Referral
2708313.8991739258,11,2020-11-17 16:33:43.966602 UTC,2020-11-17 16:33:43.966602 UTC,1,8.9e-05,8.9e-05,shop.googlemerchandisestore.com,8.9e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,At Risk,Internal / Self Referral
14010753.6803494599,11,2020-11-05 20:12:08.619381 UTC,2020-11-05 20:12:08.619381 UTC,1,8.9e-05,8.9e-05,shop.googlemerchandisestore.com,8.9e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,At Risk,Internal / Self Referral
26725725.4543798623,1,2021-01-19 16:14:05.731076 UTC,2021-01-19 16:14:05.731076 UTC,1,8.9e-05,8.9e-05,(direct),8.9e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
8315543.6828475045,12,2020-12-15 06:37:40.315575 UTC,2020-12-15 06:37:40.315575 UTC,1,8.9e-05,8.9e-05,google,8.9e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
7509303346.8821447922,12,2020-12-31 18:48:58.607401 UTC,2020-12-31 18:48:58.607401 UTC,1,8.9e-05,8.9e-05,<Other>,8.9e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
76236262.3256398802,11,2020-11-18 04:03:35.213576 UTC,2020-11-18 04:03:35.213576 UTC,1,8.9e-05,8.9e-05,(data deleted),8.9e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
67357465.5172454961,11,2020-11-27 08:11:21.118316 UTC,2020-11-27 08:11:21.118316 UTC,1,8.9e-05,8.9e-05,(data deleted),8.9e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
8619226.0779357153,12,2020-12-12 02:07:48.48132 UTC,2020-12-12 02:07:48.48132 UTC,1,8.8e-05,8.8e-05,<Other>,8.8e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
8376952.2180638236,1,2021-01-20 17:16:46.317059 UTC,2021-01-20 17:16:46.317059 UTC,1,0.000166,0.000166,shop.googlemerchandisestore.com,0.000166,shop.googlemerchandisestore.com,1,2,1,121,Hibernating,Gold,New,Internal / Self Referral
82626182.5580281696,1,2021-01-19 19:31:58.239168 UTC,2021-01-19 19:31:58.239168 UTC,1,8.8e-05,8.8e-05,(data deleted),8.8e-05,(data deleted),2,2,2,222,Hibernating,Silver,New,Unattributed (Consent Loss)
72038010.9868034309,11,2020-11-27 08:57:37.160636 UTC,2020-11-27 08:57:37.160636 UTC,1,8.8e-05,8.8e-05,(data deleted),8.8e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
5889305.1596594172,11,2020-11-24 16:16:39.562748 UTC,2020-11-24 16:16:39.562748 UTC,1,0.000166,0.000166,<Other>,0.000166,<Other>,1,2,1,121,Hibernating,Gold,At Risk,Other / Unknown
7709361184.1393664585,12,2020-12-08 00:56:54.207436 UTC,2020-12-08 00:56:54.207436 UTC,1,0.000166,0.000166,shop.googlemerchandisestore.com,0.000166,shop.googlemerchandisestore.com,1,2,1,121,Hibernating,Gold,At Risk,Internal / Self Referral
10945077.7212556025,12,2020-12-08 15:31:06.72154 UTC,2020-12-08 15:31:06.72154 UTC,1,0.000166,0.000166,(data deleted),0.000166,(data deleted),1,2,1,121,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
5365503.8577707049,12,2020-12-03 17:07:42.624467 UTC,2020-12-03 17:07:42.624467 UTC,1,8.8e-05,8.8e-05,google,8.8e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
4325314.4909952472,11,2020-11-28 05:44:02.106535 UTC,2020-11-28 05:44:02.106535 UTC,1,0.000167,0.000167,google,0.000167,google,1,2,1,121,Hibernating,Gold,At Risk,Search (Paid/Organic)
8839256339.1323107592,12,2020-12-08 09:06:39.130907 UTC,2020-12-08 09:06:39.130907 UTC,1,0.000167,0.000167,google,0.000167,google,1,2,1,121,Hibernating,Gold,At Risk,Search (Paid/Organic)
50183692.6751135595,12,2020-12-16 12:04:53.542227 UTC,2020-12-16 12:04:53.542227 UTC,1,0.000167,0.000167,google,0.000167,google,1,2,1,121,Hibernating,Gold,At Risk,Search (Paid/Organic)
56058107.1090429889,11,2020-11-30 18:10:13.136693 UTC,2020-11-30 18:10:13.136693 UTC,1,8.8e-05,8.8e-05,shop.googlemerchandisestore.com,8.8e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,At Risk,Internal / Self Referral
16376869.9874342879,1,2021-01-13 08:28:26.69698 UTC,2021-01-13 08:28:26.69698 UTC,1,8.8e-05,8.8e-05,google,8.8e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
4708662.4152953682,12,2020-12-04 16:34:47.947443 UTC,2020-12-04 16:34:47.947443 UTC,1,8.8e-05,8.8e-05,google,8.8e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
85300829.7007575520,11,2020-11-27 21:22:14.902908 UTC,2020-11-27 21:22:14.902908 UTC,1,8.8e-05,8.8e-05,(direct),8.8e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
69515603.8086432782,1,2021-01-21 04:20:38.94151 UTC,2021-01-21 04:20:38.94151 UTC,1,8.8e-05,8.8e-05,(direct),8.8e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
8204448.9073098218,11,2020-11-12 22:47:02.723333 UTC,2020-11-12 22:47:02.723333 UTC,1,0.000168,0.000168,(data deleted),0.000168,(data deleted),1,2,1,121,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
81444980.8487304711,11,2020-11-03 00:12:35.532032 UTC,2020-11-03 00:12:35.532032 UTC,1,8.8e-05,8.8e-05,(direct),8.8e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
2701051.6884497528,12,2020-12-09 22:48:47.65892 UTC,2020-12-09 22:48:47.65892 UTC,1,0.000168,0.000168,<Other>,0.000168,<Other>,1,2,1,121,Hibernating,Gold,At Risk,Other / Unknown
33437776.5040809109,12,2020-12-08 05:26:45.522434 UTC,2020-12-08 05:26:45.522434 UTC,1,8.8e-05,8.8e-05,(direct),8.8e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
84510480.2085066526,11,2020-11-25 12:55:14.608369 UTC,2020-11-25 12:55:14.608369 UTC,1,8.8e-05,8.8e-05,(direct),8.8e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
44356964.3056281867,12,2020-12-08 10:33:05.93345 UTC,2020-12-08 10:33:05.93345 UTC,1,0.000168,0.000168,google,0.000168,google,1,2,1,121,Hibernating,Gold,At Risk,Search (Paid/Organic)
4537449.6402312251,1,2021-01-27 04:21:54.123879 UTC,2021-01-27 04:21:54.123879 UTC,1,0.000168,0.000168,google,0.000168,google,1,2,1,121,Hibernating,Gold,New,Search (Paid/Organic)
3087694.4745898961,11,2020-11-14 04:56:41.010839 UTC,2020-11-14 04:56:41.010839 UTC,1,8.8e-05,8.8e-05,(direct),8.8e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
2420798.4492731250,1,2021-01-22 18:58:45.041759 UTC,2021-01-22 18:58:45.041759 UTC,1,0.000169,0.000169,shop.googlemerchandisestore.com,0.000169,shop.googlemerchandisestore.com,1,2,1,121,Hibernating,Gold,New,Internal / Self Referral
67522359.2848039358,11,2020-11-12 03:58:02.83588 UTC,2020-11-12 03:58:02.83588 UTC,1,0.000169,0.000169,<Other>,0.000169,<Other>,1,2,1,121,Hibernating,Gold,At Risk,Other / Unknown
35699842.0182681912,12,2020-12-15 08:00:00.263929 UTC,2020-12-15 08:00:00.263929 UTC,1,0.000169,0.000169,google,0.000169,google,1,2,1,121,Hibernating,Gold,At Risk,Search (Paid/Organic)
47809082.2700865658,12,2020-12-19 01:56:16.224833 UTC,2020-12-19 01:56:16.224833 UTC,1,8.8e-05,8.8e-05,<Other>,8.8e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
8978772.4955738043,11,2020-11-28 16:55:32.459556 UTC,2020-11-28 16:55:32.459556 UTC,1,8.8e-05,8.8e-05,<Other>,8.8e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
6339343.8838216191,11,2020-11-07 22:03:10.056481 UTC,2020-11-07 22:03:10.056481 UTC,1,8.8e-05,8.8e-05,<Other>,8.8e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
82616163.0426166700,11,2020-11-19 00:08:33.200911 UTC,2020-11-19 00:08:33.200911 UTC,1,8.8e-05,8.8e-05,<Other>,8.8e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
3508378.0798934557,1,2021-01-20 21:05:21.577639 UTC,2021-01-20 21:05:21.577639 UTC,1,8.8e-05,8.8e-05,(data deleted),8.8e-05,(data deleted),2,2,2,222,Hibernating,Silver,New,Unattributed (Consent Loss)
3672912.9850906649,1,2021-01-20 21:22:46.847088 UTC,2021-01-20 21:22:46.847088 UTC,1,8.8e-05,8.8e-05,<Other>,8.8e-05,<Other>,2,2,2,222,Hibernating,Silver,New,Other / Unknown
58083221.3332935704,11,2020-11-30 12:12:25.331211 UTC,2020-11-30 12:12:25.331211 UTC,1,8.7e-05,8.7e-05,google,8.7e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
3297046.6509553424,11,2020-11-01 06:17:40.454067 UTC,2020-11-01 06:17:40.454067 UTC,1,8.7e-05,8.7e-05,(direct),8.7e-05,(direct),2,2,2,222,Hibernating,Silver,Churned,Direct
7098458.6529178160,11,2020-11-10 11:28:06.172294 UTC,2020-11-10 11:28:06.172294 UTC,1,8.7e-05,8.7e-05,(direct),8.7e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
7528628.4608806903,11,2020-11-09 10:21:33.484224 UTC,2020-11-09 10:21:33.484224 UTC,1,8.7e-05,8.7e-05,(direct),8.7e-05,(direct),2,2,2,222,Hibernating,Silver,At Risk,Direct
22857919.0356368006,1,2021-01-02 15:15:54.102132 UTC,2021-01-02 15:15:54.102132 UTC,1,8.7e-05,8.7e-05,(direct),8.7e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
7128823.1776740707,11,2020-11-02 18:03:46.063788 UTC,2020-11-02 18:03:46.063788 UTC,1,0.00017,0.00017,(direct),0.00017,(direct),1,2,1,121,Hibernating,Gold,At Risk,Direct
3877486.7761649558,1,2021-01-26 01:33:46.393097 UTC,2021-01-26 01:33:46.393097 UTC,1,8.7e-05,8.7e-05,shop.googlemerchandisestore.com,8.7e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,New,Internal / Self Referral
78119366.4954012793,1,2021-01-20 17:08:14.103896 UTC,2021-01-20 17:08:14.103896 UTC,1,8.7e-05,8.7e-05,shop.googlemerchandisestore.com,8.7e-05,shop.googlemerchandisestore.com,2,2,2,222,Hibernating,Silver,New,Internal / Self Referral
6809600.2578767288,11,2020-11-09 16:05:33.72151 UTC,2020-11-09 16:05:33.72151 UTC,1,8.7e-05,8.7e-05,<Other>,8.7e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
7403204.3264957893,12,2020-12-22 14:49:46.779864 UTC,2020-12-22 14:49:46.779864 UTC,1,8.7e-05,8.7e-05,<Other>,8.7e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
62091849.9050525976,12,2020-12-07 01:04:03.483984 UTC,2020-12-07 01:04:03.483984 UTC,1,0.00017,0.00017,shop.googlemerchandisestore.com,0.00017,shop.googlemerchandisestore.com,1,2,1,121,Hibernating,Gold,At Risk,Internal / Self Referral
7239310.4510170747,1,2021-01-19 09:28:16.38088 UTC,2021-01-19 09:28:16.38088 UTC,1,8.7e-05,8.7e-05,<Other>,8.7e-05,<Other>,2,2,2,222,Hibernating,Silver,New,Other / Unknown
6187495.0106411561,11,2020-11-25 14:35:38.413734 UTC,2020-11-25 14:35:38.413734 UTC,1,8.7e-05,8.7e-05,<Other>,8.7e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
52842299.0972144749,11,2020-11-30 22:56:07.172997 UTC,2020-11-30 22:56:07.172997 UTC,1,8.7e-05,8.7e-05,<Other>,8.7e-05,<Other>,2,2,2,222,Hibernating,Silver,At Risk,Other / Unknown
39887388.4118342505,12,2020-12-10 15:21:16.565711 UTC,2020-12-10 15:21:16.565711 UTC,1,8.7e-05,8.7e-05,google,8.7e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
4651836.9525447719,11,2020-11-04 00:35:54.002826 UTC,2020-11-04 00:35:54.002826 UTC,1,8.7e-05,8.7e-05,google,8.7e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
29329921.1682835265,11,2020-11-05 01:34:00.783557 UTC,2020-11-05 01:34:00.783557 UTC,1,8.7e-05,8.7e-05,google,8.7e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
6614915.9778990786,12,2020-12-09 01:51:47.383092 UTC,2020-12-09 01:51:47.383092 UTC,1,8.7e-05,8.7e-05,google,8.7e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
16781365.5167027314,1,2021-01-21 02:15:34.52418 UTC,2021-01-21 02:15:34.52418 UTC,1,8.7e-05,8.7e-05,google,8.7e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
6085157.6522638010,12,2020-12-16 10:11:50.844055 UTC,2020-12-16 10:11:50.844055 UTC,1,8.6e-05,8.6e-05,(data deleted),8.6e-05,(data deleted),2,2,2,222,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
72288121.2421957171,1,2021-01-20 03:51:02.31164 UTC,2021-01-20 03:51:02.31164 UTC,1,8.6e-05,8.6e-05,(direct),8.6e-05,(direct),2,2,2,222,Hibernating,Silver,New,Direct
5731385.0118976085,12,2020-12-15 19:33:05.413045 UTC,2020-12-15 19:33:05.413045 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
2327591.8383238956,1,2021-01-14 03:55:25.986665 UTC,2021-01-14 03:55:25.986665 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
3198843.0611848527,12,2020-12-16 03:21:33.285319 UTC,2020-12-16 03:21:33.285319 UTC,1,0.000171,0.000171,(direct),0.000171,(direct),1,2,1,121,Hibernating,Gold,At Risk,Direct
4773984.3495123536,12,2020-12-09 18:07:35.657019 UTC,2020-12-09 18:07:35.657019 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
19538850.4860675683,11,2020-11-25 12:52:33.931499 UTC,2020-11-25 12:52:33.931499 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
67199937.0839483428,1,2021-01-19 19:53:28.267046 UTC,2021-01-19 19:53:28.267046 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
30072670.7590340040,1,2021-01-20 18:50:17.553144 UTC,2021-01-20 18:50:17.553144 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
50524891.0248544815,11,2020-11-24 22:56:53.076891 UTC,2020-11-24 22:56:53.076891 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
7087497059.2441082427,12,2020-12-19 05:09:51.08145 UTC,2020-12-19 05:09:51.08145 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
2924215.0352437879,1,2021-01-07 04:42:21.410501 UTC,2021-01-07 04:42:21.410501 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
1016446.8237887674,12,2020-12-21 11:33:37.964725 UTC,2020-12-21 11:33:37.964725 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
3759465.8622559344,1,2021-01-22 02:03:25.139905 UTC,2021-01-22 02:03:25.139905 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
5941705.3208072194,12,2020-12-02 22:02:05.155993 UTC,2020-12-02 22:02:05.155993 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
4491618.5629278395,12,2020-12-05 01:22:15.213166 UTC,2020-12-05 01:22:15.213166 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
7522467.8202531856,1,2021-01-22 05:39:16.583166 UTC,2021-01-22 05:39:16.583166 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
5448650.2098499254,11,2020-11-27 11:48:55.151052 UTC,2020-11-27 11:48:55.151052 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,At Risk,Search (Paid/Organic)
63719715.5964715179,1,2021-01-19 21:42:16.134031 UTC,2021-01-19 21:42:16.134031 UTC,1,8.6e-05,8.6e-05,google,8.6e-05,google,2,2,2,222,Hibernating,Silver,New,Search (Paid/Organic)
